ags,type,key,value,state
05116,personal,state_certified,,Nordrhein-Westfalen
05116,personal,nurse,,Nordrhein-Westfalen
05116,personal,nurse_children,,Nordrhein-Westfalen
05116,personal,fully_employed,355.0,Nordrhein-Westfalen
05116,personal,part-time,398.0,Nordrhein-Westfalen
05117,personal,total_personnel,1467.0,Nordrhein-Westfalen
05117,personal,trainee,107.0,Nordrhein-Westfalen
05117,personal,nursing_and_care,972.0,Nordrhein-Westfalen
05117,personal,social_care,83.0,Nordrhein-Westfalen
05117,personal,other_care,40.0,Nordrhein-Westfalen
05117,personal,state_certified,,Nordrhein-Westfalen
05117,personal,nurse,,Nordrhein-Westfalen
05117,personal,nurse_children,,Nordrhein-Westfalen
05117,personal,fully_employed,261.0,Nordrhein-Westfalen
05117,personal,part-time,216.0,Nordrhein-Westfalen
05119,personal,total_personnel,1671.0,Nordrhein-Westfalen
05119,personal,trainee,126.0,Nordrhein-Westfalen
05119,personal,nursing_and_care,1165.0,Nordrhein-Westfalen
05119,personal,social_care,81.0,Nordrhein-Westfalen
05119,personal,other_care,64.0,Nordrhein-Westfalen
05119,personal,state_certified,,Nordrhein-Westfalen
05119,personal,nurse,,Nordrhein-Westfalen
05119,personal,nurse_children,,Nordrhein-Westfalen
05119,personal,fully_employed,375.0,Nordrhein-Westfalen
05119,personal,part-time,253.0,Nordrhein-Westfalen
05120,personal,total_personnel,794.0,Nordrhein-Westfalen
05120,personal,trainee,62.0,Nordrhein-Westfalen
05120,personal,nursing_and_care,527.0,Nordrhein-Westfalen
05120,personal,social_care,48.0,Nordrhein-Westfalen
05120,personal,other_care,13.0,Nordrhein-Westfalen
05120,personal,state_certified,,Nordrhein-Westfalen
05120,personal,nurse,,Nordrhein-Westfalen
05120,personal,nurse_children,,Nordrhein-Westfalen
05120,personal,fully_employed,127.0,Nordrhein-Westfalen
05120,personal,part-time,109.0,Nordrhein-Westfalen
05122,personal,total_personnel,1740.0,Nordrhein-Westfalen
05122,personal,trainee,114.0,Nordrhein-Westfalen
05122,personal,nursing_and_care,1162.0,Nordrhein-Westfalen
05122,personal,social_care,74.0,Nordrhein-Westfalen
05122,personal,other_care,44.0,Nordrhein-Westfalen
05122,personal,state_certified,,Nordrhein-Westfalen
05122,personal,nurse,,Nordrhein-Westfalen
05122,personal,nurse_children,,Nordrhein-Westfalen
05122,personal,fully_employed,293.0,Nordrhein-Westfalen
05122,personal,part-time,268.0,Nordrhein-Westfalen
05124,personal,total_personnel,3684.0,Nordrhein-Westfalen
05124,personal,trainee,226.0,Nordrhein-Westfalen
05124,personal,nursing_and_care,2059.0,Nordrhein-Westfalen
05124,personal,social_care,200.0,Nordrhein-Westfalen
05124,personal,other_care,115.0,Nordrhein-Westfalen
05124,personal,state_certified,,Nordrhein-Westfalen
05124,personal,nurse,,Nordrhein-Westfalen
05124,personal,nurse_children,,Nordrhein-Westfalen
05124,personal,fully_employed,582.0,Nordrhein-Westfalen
05124,personal,part-time,435.0,Nordrhein-Westfalen
05154,personal,total_personnel,3062.0,Nordrhein-Westfalen
05154,personal,trainee,258.0,Nordrhein-Westfalen
05154,personal,nursing_and_care,1977.0,Nordrhein-Westfalen
05154,personal,social_care,176.0,Nordrhein-Westfalen
05154,personal,other_care,128.0,Nordrhein-Westfalen
05154,personal,state_certified,,Nordrhein-Westfalen
05154,personal,nurse,,Nordrhein-Westfalen
05154,personal,nurse_children,,Nordrhein-Westfalen
05154,personal,fully_employed,420.0,Nordrhein-Westfalen
05154,personal,part-time,583.0,Nordrhein-Westfalen
05158,personal,total_personnel,4105.0,Nordrhein-Westfalen
05158,personal,trainee,319.0,Nordrhein-Westfalen
05158,personal,nursing_and_care,2582.0,Nordrhein-Westfalen
05158,personal,social_care,214.0,Nordrhein-Westfalen
05158,personal,other_care,127.0,Nordrhein-Westfalen
05158,personal,state_certified,,Nordrhein-Westfalen
05158,personal,nurse,,Nordrhein-Westfalen
05158,personal,nurse_children,,Nordrhein-Westfalen
05158,personal,fully_employed,662.0,Nordrhein-Westfalen
05158,personal,part-time,486.0,Nordrhein-Westfalen
05162,personal,total_personnel,2803.0,Nordrhein-Westfalen
05162,personal,trainee,249.0,Nordrhein-Westfalen
05162,personal,nursing_and_care,1903.0,Nordrhein-Westfalen
05162,personal,social_care,162.0,Nordrhein-Westfalen
05162,personal,other_care,86.0,Nordrhein-Westfalen
05162,personal,state_certified,,Nordrhein-Westfalen
05162,personal,nurse,,Nordrhein-Westfalen
05162,personal,nurse_children,,Nordrhein-Westfalen
05162,personal,fully_employed,478.0,Nordrhein-Westfalen
05162,personal,part-time,385.0,Nordrhein-Westfalen
05166,personal,total_personnel,2714.0,Nordrhein-Westfalen
05166,personal,trainee,226.0,Nordrhein-Westfalen
05166,personal,nursing_and_care,1634.0,Nordrhein-Westfalen
05166,personal,social_care,151.0,Nordrhein-Westfalen
05166,personal,other_care,102.0,Nordrhein-Westfalen
05166,personal,state_certified,,Nordrhein-Westfalen
05166,personal,nurse,,Nordrhein-Westfalen
05166,personal,nurse_children,,Nordrhein-Westfalen
05166,personal,fully_employed,369.0,Nordrhein-Westfalen
05166,personal,part-time,423.0,Nordrhein-Westfalen
05170,personal,total_personnel,4301.0,Nordrhein-Westfalen
05170,personal,trainee,420.0,Nordrhein-Westfalen
05170,personal,nursing_and_care,2813.0,Nordrhein-Westfalen
05170,personal,social_care,209.0,Nordrhein-Westfalen
05170,personal,other_care,139.0,Nordrhein-Westfalen
05170,personal,state_certified,,Nordrhein-Westfalen
05170,personal,nurse,,Nordrhein-Westfalen
05170,personal,nurse_children,,Nordrhein-Westfalen
05170,personal,fully_employed,680.0,Nordrhein-Westfalen
05170,personal,part-time,703.0,Nordrhein-Westfalen
05314,personal,total_personnel,2561.0,Nordrhein-Westfalen
05314,personal,trainee,175.0,Nordrhein-Westfalen
05314,personal,nursing_and_care,1613.0,Nordrhein-Westfalen
05314,personal,social_care,117.0,Nordrhein-Westfalen
05314,personal,other_care,95.0,Nordrhein-Westfalen
05314,personal,state_certified,,Nordrhein-Westfalen
05314,personal,nurse,,Nordrhein-Westfalen
05314,personal,nurse_children,,Nordrhein-Westfalen
05314,personal,fully_employed,399.0,Nordrhein-Westfalen
05314,personal,part-time,363.0,Nordrhein-Westfalen
05315,personal,total_personnel,7317.0,Nordrhein-Westfalen
05315,personal,trainee,430.0,Nordrhein-Westfalen
05315,personal,nursing_and_care,4518.0,Nordrhein-Westfalen
05315,personal,social_care,352.0,Nordrhein-Westfalen
05315,personal,other_care,204.0,Nordrhein-Westfalen
05315,personal,state_certified,,Nordrhein-Westfalen
05315,personal,nurse,,Nordrhein-Westfalen
05315,personal,nurse_children,,Nordrhein-Westfalen
05315,personal,fully_employed,1236.0,Nordrhein-Westfalen
05315,personal,part-time,878.0,Nordrhein-Westfalen
05316,personal,total_personnel,1099.0,Nordrhein-Westfalen
05316,personal,trainee,62.0,Nordrhein-Westfalen
05316,personal,nursing_and_care,680.0,Nordrhein-Westfalen
05316,personal,social_care,55.0,Nordrhein-Westfalen
05316,personal,other_care,37.0,Nordrhein-Westfalen
05316,personal,state_certified,,Nordrhein-Westfalen
05316,personal,nurse,,Nordrhein-Westfalen
05316,personal,nurse_children,,Nordrhein-Westfalen
05316,personal,fully_employed,171.0,Nordrhein-Westfalen
05316,personal,part-time,146.0,Nordrhein-Westfalen
05334,personal,total_personnel,4905.0,Nordrhein-Westfalen
05334,personal,trainee,375.0,Nordrhein-Westfalen
05334,personal,nursing_and_care,3015.0,Nordrhein-Westfalen
05334,personal,social_care,259.0,Nordrhein-Westfalen
05334,personal,other_care,157.0,Nordrhein-Westfalen
05334,personal,state_certified,,Nordrhein-Westfalen
05334,personal,nurse,,Nordrhein-Westfalen
05334,personal,nurse_children,,Nordrhein-Westfalen
05334,personal,fully_employed,650.0,Nordrhein-Westfalen
05334,personal,part-time,710.0,Nordrhein-Westfalen
05358,personal,total_personnel,2728.0,Nordrhein-Westfalen
05358,personal,trainee,275.0,Nordrhein-Westfalen
05358,personal,nursing_and_care,1666.0,Nordrhein-Westfalen
05358,personal,social_care,121.0,Nordrhein-Westfalen
05358,personal,other_care,89.0,Nordrhein-Westfalen
05358,personal,state_certified,,Nordrhein-Westfalen
05358,personal,nurse,,Nordrhein-Westfalen
05358,personal,nurse_children,,Nordrhein-Westfalen
05358,personal,fully_employed,315.0,Nordrhein-Westfalen
05358,personal,part-time,401.0,Nordrhein-Westfalen
05362,personal,total_personnel,3288.0,Nordrhein-Westfalen
05362,personal,trainee,163.0,Nordrhein-Westfalen
05362,personal,nursing_and_care,1944.0,Nordrhein-Westfalen
05362,personal,social_care,183.0,Nordrhein-Westfalen
05362,personal,other_care,110.0,Nordrhein-Westfalen
05362,personal,state_certified,,Nordrhein-Westfalen
05362,personal,nurse,,Nordrhein-Westfalen
05362,personal,nurse_children,,Nordrhein-Westfalen
05362,personal,fully_employed,433.0,Nordrhein-Westfalen
05362,personal,part-time,448.0,Nordrhein-Westfalen
05366,personal,total_personnel,2149.0,Nordrhein-Westfalen
05366,personal,trainee,156.0,Nordrhein-Westfalen
05366,personal,nursing_and_care,1431.0,Nordrhein-Westfalen
05366,personal,social_care,96.0,Nordrhein-Westfalen
05366,personal,other_care,82.0,Nordrhein-Westfalen
05366,personal,state_certified,,Nordrhein-Westfalen
05366,personal,nurse,,Nordrhein-Westfalen
05366,personal,nurse_children,,Nordrhein-Westfalen
05366,personal,fully_employed,357.0,Nordrhein-Westfalen
05366,personal,part-time,344.0,Nordrhein-Westfalen
05370,personal,total_personnel,3266.0,Nordrhein-Westfalen
05370,personal,trainee,437.0,Nordrhein-Westfalen
05370,personal,nursing_and_care,2006.0,Nordrhein-Westfalen
05370,personal,social_care,177.0,Nordrhein-Westfalen
05370,personal,other_care,118.0,Nordrhein-Westfalen
05370,personal,state_certified,,Nordrhein-Westfalen
05370,personal,nurse,,Nordrhein-Westfalen
05370,personal,nurse_children,,Nordrhein-Westfalen
05370,personal,fully_employed,402.0,Nordrhein-Westfalen
05370,personal,part-time,393.0,Nordrhein-Westfalen
05374,personal,total_personnel,3254.0,Nordrhein-Westfalen
05374,personal,trainee,225.0,Nordrhein-Westfalen
05374,personal,nursing_and_care,1969.0,Nordrhein-Westfalen
05374,personal,social_care,161.0,Nordrhein-Westfalen
05374,personal,other_care,102.0,Nordrhein-Westfalen
05374,personal,state_certified,,Nordrhein-Westfalen
05374,personal,nurse,,Nordrhein-Westfalen
05374,personal,nurse_children,,Nordrhein-Westfalen
05374,personal,fully_employed,446.0,Nordrhein-Westfalen
05374,personal,part-time,492.0,Nordrhein-Westfalen
05378,personal,total_personnel,2248.0,Nordrhein-Westfalen
05378,personal,trainee,182.0,Nordrhein-Westfalen
05378,personal,nursing_and_care,1444.0,Nordrhein-Westfalen
05378,personal,social_care,108.0,Nordrhein-Westfalen
05378,personal,other_care,79.0,Nordrhein-Westfalen
05378,personal,state_certified,,Nordrhein-Westfalen
05378,personal,nurse,,Nordrhein-Westfalen
05378,personal,nurse_children,,Nordrhein-Westfalen
05378,personal,fully_employed,333.0,Nordrhein-Westfalen
05378,personal,part-time,316.0,Nordrhein-Westfalen
05382,personal,total_personnel,4240.0,Nordrhein-Westfalen
05382,personal,trainee,278.0,Nordrhein-Westfalen
05382,personal,nursing_and_care,2647.0,Nordrhein-Westfalen
05382,personal,social_care,213.0,Nordrhein-Westfalen
05382,personal,other_care,157.0,Nordrhein-Westfalen
05382,personal,state_certified,,Nordrhein-Westfalen
05382,personal,nurse,,Nordrhein-Westfalen
05382,personal,nurse_children,,Nordrhein-Westfalen
05382,personal,fully_employed,622.0,Nordrhein-Westfalen
05382,personal,part-time,648.0,Nordrhein-Westfalen
05512,personal,total_personnel,1263.0,Nordrhein-Westfalen
05512,personal,trainee,71.0,Nordrhein-Westfalen
05512,personal,nursing_and_care,840.0,Nordrhein-Westfalen
05512,personal,social_care,44.0,Nordrhein-Westfalen
05512,personal,other_care,44.0,Nordrhein-Westfalen
05512,personal,state_certified,,Nordrhein-Westfalen
05512,personal,nurse,,Nordrhein-Westfalen
05512,personal,nurse_children,,Nordrhein-Westfalen
05512,personal,fully_employed,196.0,Nordrhein-Westfalen
05512,personal,part-time,184.0,Nordrhein-Westfalen
05513,personal,total_personnel,2135.0,Nordrhein-Westfalen
05513,personal,trainee,135.0,Nordrhein-Westfalen
05513,personal,nursing_and_care,1480.0,Nordrhein-Westfalen
05513,personal,social_care,84.0,Nordrhein-Westfalen
05513,personal,other_care,76.0,Nordrhein-Westfalen
05513,personal,state_certified,,Nordrhein-Westfalen
05513,personal,nurse,,Nordrhein-Westfalen
05513,personal,nurse_children,,Nordrhein-Westfalen
05513,personal,fully_employed,311.0,Nordrhein-Westfalen
05513,personal,part-time,375.0,Nordrhein-Westfalen
05515,personal,total_personnel,2539.0,Nordrhein-Westfalen
05515,personal,trainee,177.0,Nordrhein-Westfalen
05515,personal,nursing_and_care,1686.0,Nordrhein-Westfalen
05515,personal,social_care,118.0,Nordrhein-Westfalen
05515,personal,other_care,70.0,Nordrhein-Westfalen
05515,personal,state_certified,,Nordrhein-Westfalen
05515,personal,nurse,,Nordrhein-Westfalen
05515,personal,nurse_children,,Nordrhein-Westfalen
05515,personal,fully_employed,322.0,Nordrhein-Westfalen
05515,personal,part-time,555.0,Nordrhein-Westfalen
05554,personal,total_personnel,3097.0,Nordrhein-Westfalen
05554,personal,trainee,239.0,Nordrhein-Westfalen
05554,personal,nursing_and_care,1973.0,Nordrhein-Westfalen
05554,personal,social_care,141.0,Nordrhein-Westfalen
05554,personal,other_care,103.0,Nordrhein-Westfalen
05554,personal,state_certified,,Nordrhein-Westfalen
05554,personal,nurse,,Nordrhein-Westfalen
05554,personal,nurse_children,,Nordrhein-Westfalen
05554,personal,fully_employed,298.0,Nordrhein-Westfalen
05554,personal,part-time,699.0,Nordrhein-Westfalen
05558,personal,total_personnel,2367.0,Nordrhein-Westfalen
05558,personal,trainee,200.0,Nordrhein-Westfalen
05558,personal,nursing_and_care,1602.0,Nordrhein-Westfalen
05558,personal,social_care,139.0,Nordrhein-Westfalen
05558,personal,other_care,90.0,Nordrhein-Westfalen
05558,personal,state_certified,,Nordrhein-Westfalen
05558,personal,nurse,,Nordrhein-Westfalen
05558,personal,nurse_children,,Nordrhein-Westfalen
05558,personal,fully_employed,300.0,Nordrhein-Westfalen
05558,personal,part-time,487.0,Nordrhein-Westfalen
05562,personal,total_personnel,5931.0,Nordrhein-Westfalen
05562,personal,trainee,457.0,Nordrhein-Westfalen
05562,personal,nursing_and_care,4039.0,Nordrhein-Westfalen
05562,personal,social_care,258.0,Nordrhein-Westfalen
05562,personal,other_care,224.0,Nordrhein-Westfalen
05562,personal,state_certified,,Nordrhein-Westfalen
05562,personal,nurse,,Nordrhein-Westfalen
05562,personal,nurse_children,,Nordrhein-Westfalen
05562,personal,fully_employed,840.0,Nordrhein-Westfalen
05562,personal,part-time,1047.0,Nordrhein-Westfalen
05566,personal,total_personnel,4092.0,Nordrhein-Westfalen
05566,personal,trainee,268.0,Nordrhein-Westfalen
05566,personal,nursing_and_care,2517.0,Nordrhein-Westfalen
05566,personal,social_care,175.0,Nordrhein-Westfalen
05566,personal,other_care,130.0,Nordrhein-Westfalen
05566,personal,state_certified,,Nordrhein-Westfalen
05566,personal,nurse,,Nordrhein-Westfalen
05566,personal,nurse_children,,Nordrhein-Westfalen
05566,personal,fully_employed,432.0,Nordrhein-Westfalen
05566,personal,part-time,808.0,Nordrhein-Westfalen
05570,personal,total_personnel,2407.0,Nordrhein-Westfalen
05570,personal,trainee,207.0,Nordrhein-Westfalen
05570,personal,nursing_and_care,1623.0,Nordrhein-Westfalen
05570,personal,social_care,83.0,Nordrhein-Westfalen
05570,personal,other_care,103.0,Nordrhein-Westfalen
05570,personal,state_certified,,Nordrhein-Westfalen
05570,personal,nurse,,Nordrhein-Westfalen
05570,personal,nurse_children,,Nordrhein-Westfalen
05570,personal,fully_employed,245.0,Nordrhein-Westfalen
05570,personal,part-time,534.0,Nordrhein-Westfalen
05711,personal,total_personnel,2845.0,Nordrhein-Westfalen
05711,personal,trainee,230.0,Nordrhein-Westfalen
05711,personal,nursing_and_care,1848.0,Nordrhein-Westfalen
05711,personal,social_care,165.0,Nordrhein-Westfalen
05711,personal,other_care,102.0,Nordrhein-Westfalen
05711,personal,state_certified,,Nordrhein-Westfalen
05711,personal,nurse,,Nordrhein-Westfalen
05711,personal,nurse_children,,Nordrhein-Westfalen
05711,personal,fully_employed,242.0,Nordrhein-Westfalen
05711,personal,part-time,621.0,Nordrhein-Westfalen
05754,personal,total_personnel,2561.0,Nordrhein-Westfalen
05754,personal,trainee,178.0,Nordrhein-Westfalen
05754,personal,nursing_and_care,1619.0,Nordrhein-Westfalen
05754,personal,social_care,106.0,Nordrhein-Westfalen
05754,personal,other_care,87.0,Nordrhein-Westfalen
05754,personal,state_certified,,Nordrhein-Westfalen
05754,personal,nurse,,Nordrhein-Westfalen
05754,personal,nurse_children,,Nordrhein-Westfalen
05754,personal,fully_employed,248.0,Nordrhein-Westfalen
05754,personal,part-time,517.0,Nordrhein-Westfalen
05758,personal,total_personnel,2420.0,Nordrhein-Westfalen
05758,personal,trainee,209.0,Nordrhein-Westfalen
05758,personal,nursing_and_care,1416.0,Nordrhein-Westfalen
05758,personal,social_care,113.0,Nordrhein-Westfalen
05758,personal,other_care,92.0,Nordrhein-Westfalen
05758,personal,state_certified,,Nordrhein-Westfalen
05758,personal,nurse,,Nordrhein-Westfalen
05758,personal,nurse_children,,Nordrhein-Westfalen
05758,personal,fully_employed,203.0,Nordrhein-Westfalen
05758,personal,part-time,438.0,Nordrhein-Westfalen
05762,personal,total_personnel,1545.0,Nordrhein-Westfalen
05762,personal,trainee,113.0,Nordrhein-Westfalen
05762,personal,nursing_and_care,853.0,Nordrhein-Westfalen
05762,personal,social_care,100.0,Nordrhein-Westfalen
05762,personal,other_care,37.0,Nordrhein-Westfalen
05762,personal,state_certified,,Nordrhein-Westfalen
05762,personal,nurse,,Nordrhein-Westfalen
05762,personal,nurse_children,,Nordrhein-Westfalen
05762,personal,fully_employed,128.0,Nordrhein-Westfalen
05762,personal,part-time,229.0,Nordrhein-Westfalen
05766,personal,total_personnel,3341.0,Nordrhein-Westfalen
05766,personal,trainee,243.0,Nordrhein-Westfalen
05766,personal,nursing_and_care,2151.0,Nordrhein-Westfalen
05766,personal,social_care,192.0,Nordrhein-Westfalen
05766,personal,other_care,141.0,Nordrhein-Westfalen
05766,personal,state_certified,,Nordrhein-Westfalen
05766,personal,nurse,,Nordrhein-Westfalen
05766,personal,nurse_children,,Nordrhein-Westfalen
05766,personal,fully_employed,400.0,Nordrhein-Westfalen
05766,personal,part-time,641.0,Nordrhein-Westfalen
05770,personal,total_personnel,3466.0,Nordrhein-Westfalen
05770,personal,trainee,225.0,Nordrhein-Westfalen
05770,personal,nursing_and_care,2260.0,Nordrhein-Westfalen
05770,personal,social_care,203.0,Nordrhein-Westfalen
05770,personal,other_care,128.0,Nordrhein-Westfalen
05770,personal,state_certified,,Nordrhein-Westfalen
05770,personal,nurse,,Nordrhein-Westfalen
05770,personal,nurse_children,,Nordrhein-Westfalen
05770,personal,fully_employed,501.0,Nordrhein-Westfalen
05770,personal,part-time,578.0,Nordrhein-Westfalen
05774,personal,total_personnel,2487.0,Nordrhein-Westfalen
05774,personal,trainee,137.0,Nordrhein-Westfalen
05774,personal,nursing_and_care,1565.0,Nordrhein-Westfalen
05774,personal,social_care,146.0,Nordrhein-Westfalen
05774,personal,other_care,71.0,Nordrhein-Westfalen
05774,personal,state_certified,,Nordrhein-Westfalen
05774,personal,nurse,,Nordrhein-Westfalen
05774,personal,nurse_children,,Nordrhein-Westfalen
05774,personal,fully_employed,242.0,Nordrhein-Westfalen
05774,personal,part-time,570.0,Nordrhein-Westfalen
05911,personal,total_personnel,3102.0,Nordrhein-Westfalen
05911,personal,trainee,218.0,Nordrhein-Westfalen
05911,personal,nursing_and_care,2193.0,Nordrhein-Westfalen
05911,personal,social_care,130.0,Nordrhein-Westfalen
05911,personal,other_care,104.0,Nordrhein-Westfalen
05911,personal,state_certified,,Nordrhein-Westfalen
05911,personal,nurse,,Nordrhein-Westfalen
05911,personal,nurse_children,,Nordrhein-Westfalen
05911,personal,fully_employed,382.0,Nordrhein-Westfalen
05911,personal,part-time,597.0,Nordrhein-Westfalen
05913,personal,total_personnel,4569.0,Nordrhein-Westfalen
05913,personal,trainee,348.0,Nordrhein-Westfalen
05913,personal,nursing_and_care,3203.0,Nordrhein-Westfalen
05913,personal,social_care,200.0,Nordrhein-Westfalen
05913,personal,other_care,163.0,Nordrhein-Westfalen
05913,personal,state_certified,,Nordrhein-Westfalen
05913,personal,nurse,,Nordrhein-Westfalen
05913,personal,nurse_children,,Nordrhein-Westfalen
05913,personal,fully_employed,819.0,Nordrhein-Westfalen
05913,personal,part-time,828.0,Nordrhein-Westfalen
05914,personal,total_personnel,1733.0,Nordrhein-Westfalen
05914,personal,trainee,118.0,Nordrhein-Westfalen
05914,personal,nursing_and_care,1165.0,Nordrhein-Westfalen
05914,personal,social_care,80.0,Nordrhein-Westfalen
05914,personal,other_care,80.0,Nordrhein-Westfalen
05914,personal,state_certified,,Nordrhein-Westfalen
05914,personal,nurse,,Nordrhein-Westfalen
05914,personal,nurse_children,,Nordrhein-Westfalen
05914,personal,fully_employed,261.0,Nordrhein-Westfalen
05914,personal,part-time,284.0,Nordrhein-Westfalen
05915,personal,total_personnel,1875.0,Nordrhein-Westfalen
05915,personal,trainee,186.0,Nordrhein-Westfalen
05915,personal,nursing_and_care,1203.0,Nordrhein-Westfalen
05915,personal,social_care,83.0,Nordrhein-Westfalen
05915,personal,other_care,58.0,Nordrhein-Westfalen
05915,personal,state_certified,,Nordrhein-Westfalen
05915,personal,nurse,,Nordrhein-Westfalen
05915,personal,nurse_children,,Nordrhein-Westfalen
05915,personal,fully_employed,195.0,Nordrhein-Westfalen
05915,personal,part-time,371.0,Nordrhein-Westfalen
05916,personal,total_personnel,1437.0,Nordrhein-Westfalen
05916,personal,trainee,107.0,Nordrhein-Westfalen
05916,personal,nursing_and_care,1013.0,Nordrhein-Westfalen
05916,personal,social_care,51.0,Nordrhein-Westfalen
05916,personal,other_care,41.0,Nordrhein-Westfalen
05916,personal,state_certified,,Nordrhein-Westfalen
05916,personal,nurse,,Nordrhein-Westfalen
05916,personal,nurse_children,,Nordrhein-Westfalen
05916,personal,fully_employed,215.0,Nordrhein-Westfalen
05916,personal,part-time,284.0,Nordrhein-Westfalen
05954,personal,total_personnel,3223.0,Nordrhein-Westfalen
05954,personal,trainee,235.0,Nordrhein-Westfalen
05954,personal,nursing_and_care,2218.0,Nordrhein-Westfalen
05954,personal,social_care,157.0,Nordrhein-Westfalen
05954,personal,other_care,122.0,Nordrhein-Westfalen
05954,personal,state_certified,,Nordrhein-Westfalen
05954,personal,nurse,,Nordrhein-Westfalen
05954,personal,nurse_children,,Nordrhein-Westfalen
05954,personal,fully_employed,455.0,Nordrhein-Westfalen
05954,personal,part-time,540.0,Nordrhein-Westfalen
05958,personal,total_personnel,2484.0,Nordrhein-Westfalen
05958,personal,trainee,174.0,Nordrhein-Westfalen
05958,personal,nursing_and_care,1526.0,Nordrhein-Westfalen
05958,personal,social_care,137.0,Nordrhein-Westfalen
05958,personal,other_care,85.0,Nordrhein-Westfalen
05958,personal,state_certified,,Nordrhein-Westfalen
05958,personal,nurse,,Nordrhein-Westfalen
05958,personal,nurse_children,,Nordrhein-Westfalen
05958,personal,fully_employed,318.0,Nordrhein-Westfalen
05958,personal,part-time,444.0,Nordrhein-Westfalen
05962,personal,total_personnel,4168.0,Nordrhein-Westfalen
05962,personal,trainee,385.0,Nordrhein-Westfalen
05962,personal,nursing_and_care,2677.0,Nordrhein-Westfalen
05962,personal,social_care,187.0,Nordrhein-Westfalen
05962,personal,other_care,185.0,Nordrhein-Westfalen
05962,personal,state_certified,,Nordrhein-Westfalen
05962,personal,nurse,,Nordrhein-Westfalen
05962,personal,nurse_children,,Nordrhein-Westfalen
05962,personal,fully_employed,609.0,Nordrhein-Westfalen
05962,personal,part-time,659.0,Nordrhein-Westfalen
05966,personal,total_personnel,1401.0,Nordrhein-Westfalen
05966,personal,trainee,110.0,Nordrhein-Westfalen
05966,personal,nursing_and_care,909.0,Nordrhein-Westfalen
05966,personal,social_care,57.0,Nordrhein-Westfalen
05966,personal,other_care,53.0,Nordrhein-Westfalen
05966,personal,state_certified,,Nordrhein-Westfalen
05966,personal,nurse,,Nordrhein-Westfalen
05966,personal,nurse_children,,Nordrhein-Westfalen
05966,personal,fully_employed,174.0,Nordrhein-Westfalen
05966,personal,part-time,279.0,Nordrhein-Westfalen
05970,personal,total_personnel,2149.0,Nordrhein-Westfalen
05970,personal,trainee,147.0,Nordrhein-Westfalen
05970,personal,nursing_and_care,1464.0,Nordrhein-Westfalen
05970,personal,social_care,123.0,Nordrhein-Westfalen
05970,personal,other_care,84.0,Nordrhein-Westfalen
05970,personal,state_certified,,Nordrhein-Westfalen
05970,personal,nurse,,Nordrhein-Westfalen
05970,personal,nurse_children,,Nordrhein-Westfalen
05970,personal,fully_employed,303.0,Nordrhein-Westfalen
05970,personal,part-time,390.0,Nordrhein-Westfalen
05974,personal,total_personnel,3418.0,Nordrhein-Westfalen
05974,personal,trainee,261.0,Nordrhein-Westfalen
05974,personal,nursing_and_care,2333.0,Nordrhein-Westfalen
05974,personal,social_care,200.0,Nordrhein-Westfalen
05974,personal,other_care,138.0,Nordrhein-Westfalen
05974,personal,state_certified,,Nordrhein-Westfalen
05974,personal,nurse,,Nordrhein-Westfalen
05974,personal,nurse_children,,Nordrhein-Westfalen
05974,personal,fully_employed,495.0,Nordrhein-Westfalen
05974,personal,part-time,711.0,Nordrhein-Westfalen
05978,personal,total_personnel,3648.0,Nordrhein-Westfalen
05978,personal,trainee,274.0,Nordrhein-Westfalen
05978,personal,nursing_and_care,2452.0,Nordrhein-Westfalen
05978,personal,social_care,193.0,Nordrhein-Westfalen
05978,personal,other_care,112.0,Nordrhein-Westfalen
05978,personal,state_certified,,Nordrhein-Westfalen
05978,personal,nurse,,Nordrhein-Westfalen
05978,personal,nurse_children,,Nordrhein-Westfalen
05978,personal,fully_employed,565.0,Nordrhein-Westfalen
05978,personal,part-time,621.0,Nordrhein-Westfalen
05111,recipients,recipients_nursing_class_1,1752.0,Nordrhein-Westfalen
05111,recipients,recipients_nursing_class_2,2112.0,Nordrhein-Westfalen
05111,recipients,recipients_nursing_class_3,1185.0,Nordrhein-Westfalen
05111,recipients,recipients_nursing_class_unknown,54.0,Nordrhein-Westfalen
05112,recipients,recipients_nursing_class_1,1884.0,Nordrhein-Westfalen
05112,recipients,recipients_nursing_class_2,2099.0,Nordrhein-Westfalen
05112,recipients,recipients_nursing_class_3,1146.0,Nordrhein-Westfalen
05112,recipients,recipients_nursing_class_unknown,19.0,Nordrhein-Westfalen
05113,recipients,recipients_nursing_class_1,2583.0,Nordrhein-Westfalen
05113,recipients,recipients_nursing_class_2,2509.0,Nordrhein-Westfalen
05113,recipients,recipients_nursing_class_3,1449.0,Nordrhein-Westfalen
05113,recipients,recipients_nursing_class_unknown,117.0,Nordrhein-Westfalen
05114,recipients,recipients_nursing_class_1,764.0,Nordrhein-Westfalen
05114,recipients,recipients_nursing_class_2,817.0,Nordrhein-Westfalen
05114,recipients,recipients_nursing_class_3,520.0,Nordrhein-Westfalen
05114,recipients,recipients_nursing_class_unknown,11.0,Nordrhein-Westfalen
05116,recipients,recipients_nursing_class_1,895.0,Nordrhein-Westfalen
05116,recipients,recipients_nursing_class_2,1016.0,Nordrhein-Westfalen
05116,recipients,recipients_nursing_class_3,547.0,Nordrhein-Westfalen
